"Run","Run ID","metric","step","timestamp","value"
"waitk-student","da30c73b168e4bf296c9597de3623de8","loss.dataset_ce","47139","1779389483474","1.8035985231399536"
"waitk-student","da30c73b168e4bf296c9597de3623de8","loss.dataset_ce","47365","1779389550741","1.9647992849349976"
"waitk-student","da30c73b168e4bf296c9597de3623de8","loss.dataset_ce","47592","1779389618393","1.7679179906845093"
"waitk-student","da30c73b168e4bf296c9597de3623de8","loss.dataset_ce","47818","1779389685336","1.8544219732284546"
"waitk-student","da30c73b168e4bf296c9597de3623de8","loss.dataset_ce","48045","1779389752888","1.8384391069412231"
"waitk-student","da30c73b168e4bf296c9597de3623de8","loss.dataset_ce","48272","1779389819902","1.8286765813827515"
"waitk-student","da30c73b168e4bf296c9597de3623de8","loss.dataset_ce","48498","1779389887543","1.9053082466125488"
"waitk-student","da30c73b168e4bf296c9597de3623de8","loss.dataset_ce","48725","1779389954417","1.8761208057403564"
"waitk-student","da30c73b168e4bf296c9597de3623de8","loss.dataset_ce","48952","1779390022386","1.7528079748153687"
"waitk-student","da30c73b168e4bf296c9597de3623de8","loss.dataset_ce","49178","1779390089457","1.9086483716964722"
"waitk-student","da30c73b168e4bf296c9597de3623de8","loss.dataset_ce","49405","1779390157376","1.7504115104675293"
"waitk-student","da30c73b168e4bf296c9597de3623de8","loss.dataset_ce","49631","1779390224488","1.8992152214050293"
"waitk-student","da30c73b168e4bf296c9597de3623de8","loss.dataset_ce","49858","1779390293126","1.7164887189865112"
"waitk-student","da30c73b168e4bf296c9597de3623de8","loss.dataset_ce","50085","1779390360951","1.8596984148025513"
"waitk-student","da30c73b168e4bf296c9597de3623de8","loss.dataset_ce","50311","1779390428289","1.8171168565750122"
"waitk-student","da30c73b168e4bf296c9597de3623de8","loss.dataset_ce","50538","1779390496549","1.8595340251922607"
"waitk-student","da30c73b168e4bf296c9597de3623de8","loss.dataset_ce","50765","1779390564779","1.8349881172180176"
"waitk-student","da30c73b168e4bf296c9597de3623de8","loss.dataset_ce","50991","1779390632252","1.8379781246185303"
"waitk-student","da30c73b168e4bf296c9597de3623de8","loss.dataset_ce","51218","1779390700097","1.7566559314727783"
"waitk-student","da30c73b168e4bf296c9597de3623de8","loss.dataset_ce","51444","1779390767838","1.8662201166152954"
"waitk-student","da30c73b168e4bf296c9597de3623de8","loss.dataset_ce","51671","1779390835991","1.7419979572296143"
"waitk-student","da30c73b168e4bf296c9597de3623de8","loss.dataset_ce","51898","1779390904165","1.7580524682998657"
"waitk-student","da30c73b168e4bf296c9597de3623de8","loss.dataset_ce","52124","1779390971445","1.753825306892395"
"waitk-student","da30c73b168e4bf296c9597de3623de8","loss.dataset_ce","52351","1779391039152","1.9389703273773193"
"waitk-student","da30c73b168e4bf296c9597de3623de8","loss.dataset_ce","52578","1779391106500","1.9055838584899902"
"waitk-student","da30c73b168e4bf296c9597de3623de8","loss.dataset_ce","52804","1779391173558","1.7547264099121094"
"waitk-student","da30c73b168e4bf296c9597de3623de8","loss.dataset_ce","53031","1779391241733","1.8776333332061768"
"waitk-student","da30c73b168e4bf296c9597de3623de8","loss.dataset_ce","53257","1779391309042","1.8583576679229736"
"waitk-student","da30c73b168e4bf296c9597de3623de8","loss.dataset_ce","53484","1779391376586","1.773905873298645"
"waitk-student","da30c73b168e4bf296c9597de3623de8","loss.dataset_ce","53711","1779391444533","1.7380765676498413"
"waitk-student","da30c73b168e4bf296c9597de3623de8","loss.dataset_ce","53937","1779391512049","1.797073245048523"
"waitk-student","da30c73b168e4bf296c9597de3623de8","loss.dataset_ce","54164","1779391581031","1.7248913049697876"
"waitk-student","da30c73b168e4bf296c9597de3623de8","loss.dataset_ce","54391","1779391648567","1.8695087432861328"
